case,activity,timestamp
Case202,Quality Check,2025-11-08 06:11:00
Case202,Approve Request,2025-11-09 02:48:00
Case202,Approve Request,2025-11-06 15:55:00
Case203,Submit Request,2025-11-09 07:20:00
Case203,Submit Request,2025-11-09 05:55:00
Case203,Notify Completion,2025-11-08 17:39:00
Case204,Submit Request,2025-11-07 12:28:00
Case204,Notify Completion,2025-11-07 02:05:00
Case204,Approve Request,2025-11-06 02:56:00
Case205,Approve Request,2025-11-08 16:44:00
Case205,Approve Request,2025-11-08 18:47:00
Case205,Approve Request,2025-11-06 07:49:00
Case206,Submit Request,2025-11-09 09:52:00
Case206,Approve Request,2025-11-08 23:46:00
Case206,Approve Request,2025-11-06 02:01:00
Case207,Quality Check,2025-11-06 05:37:00
Case207,Approve Request,2025-11-07 15:03:00
Case207,Quality Check,2025-11-06 04:51:00
Case208,Approve Request,2025-11-07 01:57:00
Case208,Submit Request,2025-11-06 22:06:00
Case208,Notify Completion,2025-11-08 16:06:00
Case209,Approve Request,2025-11-06 03:29:00
Case209,Approve Request,2025-11-08 05:04:00
Case209,Quality Check,2025-11-06 16:40:00
Case210,Approve Request,2025-11-08 17:31:00
Case210,Submit Request,2025-11-08 07:29:00
Case210,Submit Request,2025-11-08 15:33:00
Case211,Quality Check,2025-11-06 10:04:00
Case211,Submit Request,2025-11-07 18:15:00
Case211,Submit Request,2025-11-07 18:54:00
Case212,Submit Request,2025-11-07 01:16:00
Case212,Submit Request,2025-11-09 11:10:00
Case212,Quality Check,2025-11-06 02:25:00
Case213,Approve Request,2025-11-07 05:55:00
Case213,Approve Request,2025-11-08 04:27:00
Case213,Approve Request,2025-11-08 10:53:00
Case214,Approve Request,2025-11-06 15:16:00
Case214,Submit Request,2025-11-08 19:21:00
Case214,Approve Request,2025-11-06 13:56:00
Case215,Submit Request,2025-11-08 07:42:00
Case215,Notify Completion,2025-11-08 02:34:00
Case215,Approve Request,2025-11-08 01:50:00
Case216,Submit Request,2025-11-07 00:11:00
Case216,Approve Request,2025-11-07 19:04:00
Case216,Submit Request,2025-11-08 17:36:00
Case217,Approve Request,2025-11-06 04:51:00
Case217,Submit Request,2025-11-07 01:07:00
Case217,Approve Request,2025-11-08 21:09:00
Case218,Approve Request,2025-11-07 21:09:00
Case218,Notify Completion,2025-11-07 19:55:00
Case218,Quality Check,2025-11-06 05:16:00
Case219,Quality Check,2025-11-06 02:05:00
Case219,Submit Request,2025-11-07 15:01:00
Case219,Notify Completion,2025-11-09 02:10:00
Case220,Notify Completion,2025-11-08 15:23:00
Case220,Approve Request,2025-11-06 14:42:00
Case220,Notify Completion,2025-11-06 10:04:00
Case221,Approve Request,2025-11-07 18:33:00
Case221,Submit Request,2025-11-09 04:21:00
Case221,Quality Check,2025-11-08 16:40:00
Case222,Submit Request,2025-11-08 05:56:00
Case222,Approve Request,2025-11-08 00:18:00
Case222,Approve Request,2025-11-09 02:11:00
Case223,Approve Request,2025-11-07 02:07:00
Case223,Notify Completion,2025-11-09 02:24:00
Case223,Approve Request,2025-11-08 17:04:00
Case224,Approve Request,2025-11-07 09:13:00
Case224,Notify Completion,2025-11-06 14:43:00
Case224,Approve Request,2025-11-08 22:26:00
Case225,Notify Completion,2025-11-09 08:03:00
Case225,Approve Request,2025-11-06 04:54:00
Case225,Approve Request,2025-11-06 23:54:00
Case226,Approve Request,2025-11-07 11:37:00
Case226,Approve Request,2025-11-06 21:19:00
Case226,Approve Request,2025-11-08 05:18:00
Case227,Approve Request,2025-11-07 08:04:00
Case227,Notify Completion,2025-11-07 20:04:00
Case227,Submit Request,2025-11-07 00:03:00
Case228,Approve Request,2025-11-08 06:00:00
Case228,Approve Request,2025-11-07 09:01:00
Case228,Quality Check,2025-11-07 05:00:00
Case229,Quality Check,2025-11-08 05:35:00
Case229,Submit Request,2025-11-06 10:24:00
Case229,Quality Check,2025-11-06 16:13:00
Case230,Approve Request,2025-11-07 00:27:00
Case230,Submit Request,2025-11-07 16:30:00
Case230,Submit Request,2025-11-06 04:35:00
Case231,Notify Completion,2025-11-08 16:38:00
Case231,Submit Request,2025-11-06 16:57:00
Case231,Submit Request,2025-11-08 21:10:00
Case232,Approve Request,2025-11-07 14:01:00
Case232,Approve Request,2025-11-06 20:06:00
Case232,Approve Request,2025-11-07 16:09:00
Case233,Submit Request,2025-11-07 08:47:00
Case233,Submit Request,2025-11-09 10:28:00
Case233,Approve Request,2025-11-08 22:02:00
Case234,Submit Request,2025-11-07 21:19:00
Case234,Quality Check,2025-11-09 04:52:00
Case234,Submit Request,2025-11-06 22:47:00
Case235,Quality Check,2025-11-07 01:58:00
Case235,Approve Request,2025-11-07 06:23:00
Case235,Submit Request,2025-11-07 16:36:00
Case236,Notify Completion,2025-11-06 14:26:00
Case236,Approve Request,2025-11-08 04:37:00
Case236,Notify Completion,2025-11-06 08:39:00
Case237,Approve Request,2025-11-08 13:13:00
Case237,Approve Request,2025-11-06 18:31:00
Case237,Submit Request,2025-11-06 12:03:00
Case238,Notify Completion,2025-11-08 19:28:00
Case238,Approve Request,2025-11-07 05:35:00
Case238,Notify Completion,2025-11-07 21:39:00
Case239,Approve Request,2025-11-06 07:06:00
Case239,Quality Check,2025-11-07 08:40:00
Case239,Submit Request,2025-11-06 10:48:00
Case240,Approve Request,2025-11-09 11:06:00
Case240,Notify Completion,2025-11-08 16:41:00
Case240,Notify Completion,2025-11-06 22:18:00
Case241,Quality Check,2025-11-08 12:00:00
Case241,Submit Request,2025-11-07 10:43:00
Case241,Notify Completion,2025-11-07 09:26:00
Case242,Notify Completion,2025-11-06 09:11:00
Case242,Submit Request,2025-11-09 07:35:00
Case242,Notify Completion,2025-11-08 19:10:00
Case243,Approve Request,2025-11-08 17:51:00
Case243,Approve Request,2025-11-09 01:39:00
Case243,Notify Completion,2025-11-08 12:18:00
Case244,Submit Request,2025-11-06 23:21:00
Case244,Quality Check,2025-11-07 18:08:00
Case244,Approve Request,2025-11-08 02:11:00
Case245,Approve Request,2025-11-06 23:54:00
Case245,Notify Completion,2025-11-07 10:50:00
Case245,Submit Request,2025-11-08 19:49:00
Case246,Notify Completion,2025-11-08 04:32:00
Case246,Submit Request,2025-11-09 13:15:00
Case246,Approve Request,2025-11-09 04:58:00
Case247,Approve Request,2025-11-07 03:48:00
Case247,Quality Check,2025-11-06 16:06:00
Case247,Quality Check,2025-11-08 06:57:00
Case248,Approve Request,2025-11-06 17:27:00
Case248,Submit Request,2025-11-08 22:31:00
Case248,Approve Request,2025-11-06 11:43:00
Case249,Approve Request,2025-11-08 19:18:00
Case249,Quality Check,2025-11-07 12:24:00
Case249,Quality Check,2025-11-07 16:51:00
Case250,Approve Request,2025-11-06 23:12:00
Case250,Approve Request,2025-11-06 14:50:00
Case250,Submit Request,2025-11-08 23:21:00
Case251,Approve Request,2025-11-07 20:17:00
Case251,Notify Completion,2025-11-08 20:15:00
Case251,Approve Request,2025-11-06 16:06:00
Case252,Quality Check,2025-11-08 16:18:00
Case252,Approve Request,2025-11-08 18:58:00
Case252,Submit Request,2025-11-06 18:55:00
Case253,Notify Completion,2025-11-07 09:49:00
Case253,Submit Request,2025-11-08 22:41:00
Case253,Approve Request,2025-11-08 22:30:00
Case254,Submit Request,2025-11-08 00:44:00
Case254,Approve Request,2025-11-06 13:22:00
Case254,Submit Request,2025-11-06 06:34:00
Case255,Approve Request,2025-11-08 08:03:00
Case255,Approve Request,2025-11-08 04:13:00
Case255,Submit Request,2025-11-07 20:17:00
Case256,Submit Request,2025-11-08 21:00:00
Case256,Submit Request,2025-11-08 02:59:00
Case256,Approve Request,2025-11-09 00:06:00
Case257,Approve Request,2025-11-09 09:38:00
Case257,Submit Request,2025-11-06 07:02:00
Case257,Submit Request,2025-11-08 06:52:00
Case258,Submit Request,2025-11-08 09:38:00
Case258,Approve Request,2025-11-08 11:09:00
Case258,Submit Request,2025-11-07 16:02:00
Case259,Approve Request,2025-11-08 14:50:00
Case259,Approve Request,2025-11-09 12:57:00
Case259,Quality Check,2025-11-07 09:32:00
Case260,Submit Request,2025-11-06 22:23:00
Case260,Approve Request,2025-11-06 18:36:00
Case260,Submit Request,2025-11-08 20:08:00
Case261,Approve Request,2025-11-06 23:51:00
Case261,Notify Completion,2025-11-06 20:58:00
Case261,Submit Request,2025-11-06 19:42:00
Case262,Approve Request,2025-11-07 15:25:00
Case262,Submit Request,2025-11-06 14:55:00
Case262,Approve Request,2025-11-06 05:03:00
Case263,Approve Request,2025-11-07 22:32:00
Case263,Approve Request,2025-11-06 03:25:00
Case263,Approve Request,2025-11-06 07:40:00
Case264,Approve Request,2025-11-08 09:22:00
Case264,Approve Request,2025-11-06 14:06:00
Case264,Notify Completion,2025-11-06 18:37:00
Case265,Approve Request,2025-11-07 09:45:00
Case265,Approve Request,2025-11-08 08:27:00
Case265,Submit Request,2025-11-06 17:45:00
Case266,Approve Request,2025-11-09 00:26:00
Case266,Submit Request,2025-11-06 19:06:00
Case266,Approve Request,2025-11-06 19:57:00
Case267,Submit Request,2025-11-09 11:38:00
Case267,Notify Completion,2025-11-09 06:54:00
Case267,Notify Completion,2025-11-08 03:52:00
Case268,Approve Request,2025-11-07 13:53:00
Case268,Approve Request,2025-11-06 03:24:00
Case268,Quality Check,2025-11-06 12:32:00
Case269,Notify Completion,2025-11-08 08:41:00
Case269,Approve Request,2025-11-09 04:56:00
Case269,Approve Request,2025-11-06 08:51:00
Case270,Approve Request,2025-11-06 08:45:00
Case270,Approve Request,2025-11-07 08:14:00
Case270,Approve Request,2025-11-06 17:35:00
Case271,Submit Request,2025-11-08 05:15:00
Case271,Notify Completion,2025-11-06 23:31:00
Case271,Quality Check,2025-11-07 15:01:00
Case272,Approve Request,2025-11-08 00:31:00
Case272,Submit Request,2025-11-06 14:52:00
Case272,Notify Completion,2025-11-07 20:04:00
Case273,Approve Request,2025-11-09 10:27:00
Case273,Approve Request,2025-11-08 23:44:00
Case273,Notify Completion,2025-11-06 18:27:00
Case274,Notify Completion,2025-11-06 02:07:00
Case274,Approve Request,2025-11-06 12:20:00
Case274,Submit Request,2025-11-06 05:28:00
Case275,Approve Request,2025-11-07 06:18:00
Case275,Submit Request,2025-11-07 17:46:00
Case275,Approve Request,2025-11-06 08:20:00
Case276,Quality Check,2025-11-07 11:06:00
Case276,Submit Request,2025-11-08 06:11:00
Case276,Approve Request,2025-11-08 06:06:00
Case277,Submit Request,2025-11-09 00:58:00
Case277,Quality Check,2025-11-08 19:21:00
Case277,Quality Check,2025-11-09 01:28:00
Case278,Submit Request,2025-11-07 17:28:00
Case278,Approve Request,2025-11-07 21:44:00
Case278,Approve Request,2025-11-08 10:15:00
Case279,Notify Completion,2025-11-08 07:44:00
Case279,Quality Check,2025-11-07 21:59:00
Case279,Submit Request,2025-11-09 04:09:00
Case280,Submit Request,2025-11-06 21:08:00
Case280,Submit Request,2025-11-09 05:35:00
Case280,Approve Request,2025-11-09 02:58:00
Case281,Submit Request,2025-11-09 01:41:00
Case281,Approve Request,2025-11-07 07:52:00
Case281,Submit Request,2025-11-06 04:42:00
Case282,Approve Request,2025-11-07 11:41:00
Case282,Submit Request,2025-11-08 05:27:00
Case282,Approve Request,2025-11-06 12:17:00
Case283,Approve Request,2025-11-08 00:38:00
Case283,Submit Request,2025-11-08 18:38:00
Case283,Approve Request,2025-11-07 06:10:00
Case284,Submit Request,2025-11-07 19:10:00
Case284,Approve Request,2025-11-07 01:35:00
Case284,Approve Request,2025-11-09 01:02:00
Case285,Approve Request,2025-11-08 06:01:00
Case285,Submit Request,2025-11-06 20:17:00
Case285,Notify Completion,2025-11-07 10:32:00
Case286,Submit Request,2025-11-08 05:34:00
Case286,Notify Completion,2025-11-08 09:09:00
Case286,Submit Request,2025-11-06 02:37:00
Case287,Submit Request,2025-11-09 11:26:00
Case287,Approve Request,2025-11-09 11:35:00
Case287,Submit Request,2025-11-08 07:31:00
Case288,Notify Completion,2025-11-09 01:17:00
Case288,Approve Request,2025-11-07 10:48:00
Case288,Submit Request,2025-11-06 16:42:00
Case289,Submit Request,2025-11-06 15:03:00
Case289,Approve Request,2025-11-07 04:35:00
Case289,Approve Request,2025-11-08 18:13:00
Case290,Notify Completion,2025-11-08 23:58:00
Case290,Submit Request,2025-11-07 16:24:00
Case290,Approve Request,2025-11-07 16:04:00
Case291,Approve Request,2025-11-06 17:30:00
Case291,Approve Request,2025-11-07 23:14:00
Case291,Approve Request,2025-11-09 03:54:00
Case292,Submit Request,2025-11-08 02:45:00
Case292,Notify Completion,2025-11-09 03:39:00
Case292,Notify Completion,2025-11-06 05:01:00
Case293,Approve Request,2025-11-06 23:17:00
Case293,Quality Check,2025-11-08 16:47:00
Case293,Approve Request,2025-11-07 00:18:00
Case294,Notify Completion,2025-11-08 12:46:00
Case294,Approve Request,2025-11-06 18:59:00
Case294,Submit Request,2025-11-06 07:27:00
Case295,Approve Request,2025-11-08 12:46:00
Case295,Notify Completion,2025-11-07 15:04:00
Case295,Approve Request,2025-11-07 17:35:00
Case296,Approve Request,2025-11-09 07:21:00
Case296,Notify Completion,2025-11-09 04:15:00
Case296,Quality Check,2025-11-07 10:12:00
Case297,Submit Request,2025-11-09 10:59:00
Case297,Approve Request,2025-11-07 13:40:00
Case297,Submit Request,2025-11-08 07:02:00
Case298,Approve Request,2025-11-08 13:59:00
Case298,Submit Request,2025-11-09 03:51:00
Case298,Approve Request,2025-11-07 12:04:00
Case299,Quality Check,2025-11-07 06:30:00
Case299,Approve Request,2025-11-06 03:31:00
Case299,Submit Request,2025-11-08 11:39:00
Case300,Quality Check,2025-11-06 13:51:00
Case300,Approve Request,2025-11-07 07:11:00
Case300,Approve Request,2025-11-07 02:35:00
Case301,Submit Request,2025-11-06 05:26:00
Case301,Approve Request,2025-11-07 20:26:00
Case301,Approve Request,2025-11-07 06:05:00
Case302,Submit Request,2025-11-08 22:16:00
Case302,Approve Request,2025-11-07 13:11:00
Case302,Submit Request,2025-11-09 08:22:00
Case303,Submit Request,2025-11-09 02:58:00
Case303,Approve Request,2025-11-08 02:12:00
Case303,Submit Request,2025-11-08 23:12:00
Case304,Approve Request,2025-11-06 14:35:00
Case304,Notify Completion,2025-11-06 10:18:00
Case304,Quality Check,2025-11-06 08:03:00
Case305,Approve Request,2025-11-08 20:38:00
Case305,Submit Request,2025-11-09 06:10:00
Case305,Notify Completion,2025-11-06 14:56:00
Case306,Notify Completion,2025-11-06 18:49:00
Case306,Submit Request,2025-11-08 08:31:00
Case306,Approve Request,2025-11-06 11:48:00
Case307,Approve Request,2025-11-08 12:31:00
Case307,Submit Request,2025-11-06 09:30:00
Case307,Notify Completion,2025-11-08 22:22:00
Case308,Quality Check,2025-11-07 17:44:00
Case308,Quality Check,2025-11-06 11:34:00
Case308,Submit Request,2025-11-07 20:56:00
Case309,Submit Request,2025-11-07 15:55:00
Case309,Approve Request,2025-11-06 22:22:00
Case309,Notify Completion,2025-11-09 00:14:00
Case310,Submit Request,2025-11-07 13:43:00
Case310,Submit Request,2025-11-08 11:58:00
Case310,Submit Request,2025-11-09 06:44:00
Case311,Approve Request,2025-11-07 14:56:00
Case311,Notify Completion,2025-11-08 02:26:00
Case311,Submit Request,2025-11-07 06:15:00
Case312,Approve Request,2025-11-08 02:33:00
Case312,Quality Check,2025-11-07 19:11:00
Case312,Quality Check,2025-11-09 12:11:00
Case313,Approve Request,2025-11-09 12:09:00
Case313,Submit Request,2025-11-08 08:30:00
Case313,Notify Completion,2025-11-07 23:07:00
Case314,Approve Request,2025-11-06 02:12:00
Case314,Quality Check,2025-11-07 07:08:00
Case314,Approve Request,2025-11-08 21:27:00
Case315,Approve Request,2025-11-06 04:28:00
Case315,Submit Request,2025-11-08 15:38:00
Case315,Approve Request,2025-11-08 01:15:00
Case316,Approve Request,2025-11-06 23:42:00
Case316,Notify Completion,2025-11-06 20:13:00
Case316,Submit Request,2025-11-08 01:37:00
Case317,Approve Request,2025-11-06 04:55:00
Case317,Notify Completion,2025-11-08 08:58:00
Case317,Approve Request,2025-11-08 17:39:00
Case318,Approve Request,2025-11-07 15:13:00
Case318,Quality Check,2025-11-08 21:54:00
Case318,Approve Request,2025-11-06 13:03:00
Case319,Approve Request,2025-11-07 06:53:00
Case319,Approve Request,2025-11-07 02:41:00
Case319,Submit Request,2025-11-08 08:13:00
Case320,Submit Request,2025-11-09 11:23:00
Case320,Approve Request,2025-11-06 02:01:00
Case320,Approve Request,2025-11-07 08:01:00
Case321,Quality Check,2025-11-08 10:58:00
Case321,Quality Check,2025-11-08 04:29:00
Case321,Approve Request,2025-11-08 16:11:00
Case322,Submit Request,2025-11-09 07:50:00
Case322,Quality Check,2025-11-08 02:35:00
Case322,Notify Completion,2025-11-06 16:31:00
Case323,Approve Request,2025-11-09 06:56:00
Case323,Submit Request,2025-11-07 09:49:00
Case323,Approve Request,2025-11-07 17:13:00
Case324,Submit Request,2025-11-08 03:51:00
Case324,Approve Request,2025-11-06 14:55:00
Case324,Approve Request,2025-11-08 12:07:00
Case325,Submit Request,2025-11-07 06:31:00
Case325,Notify Completion,2025-11-09 08:26:00
Case325,Approve Request,2025-11-07 19:06:00
Case326,Submit Request,2025-11-07 22:21:00
Case326,Approve Request,2025-11-08 13:42:00
Case326,Submit Request,2025-11-08 17:42:00
Case327,Approve Request,2025-11-08 18:47:00
Case327,Notify Completion,2025-11-09 02:58:00
Case327,Submit Request,2025-11-08 02:30:00
Case328,Approve Request,2025-11-07 14:07:00
Case328,Quality Check,2025-11-08 01:05:00
Case328,Approve Request,2025-11-08 17:04:00
Case329,Approve Request,2025-11-09 11:45:00
Case329,Submit Request,2025-11-08 13:49:00
Case329,Submit Request,2025-11-09 11:16:00
Case330,Approve Request,2025-11-08 07:45:00
Case330,Approve Request,2025-11-09 06:01:00
Case330,Notify Completion,2025-11-06 23:30:00
Case331,Notify Completion,2025-11-06 05:14:00
Case331,Submit Request,2025-11-07 20:26:00
Case331,Approve Request,2025-11-09 03:06:00
Case332,Submit Request,2025-11-08 05:01:00
Case332,Approve Request,2025-11-07 17:45:00
Case332,Approve Request,2025-11-08 00:16:00
Case333,Quality Check,2025-11-06 22:53:00
Case333,Approve Request,2025-11-06 02:38:00
Case333,Approve Request,2025-11-07 17:47:00
Case334,Submit Request,2025-11-08 11:03:00
Case334,Approve Request,2025-11-07 17:19:00
Case334,Approve Request,2025-11-06 07:37:00
Case335,Quality Check,2025-11-07 22:13:00
Case335,Approve Request,2025-11-09 05:34:00
Case335,Approve Request,2025-11-07 11:14:00
Case336,Approve Request,2025-11-08 21:32:00
Case336,Notify Completion,2025-11-08 09:11:00
Case336,Approve Request,2025-11-06 09:30:00
Case337,Approve Request,2025-11-06 04:16:00
Case337,Notify Completion,2025-11-07 12:59:00
Case337,Approve Request,2025-11-08 18:03:00
Case338,Approve Request,2025-11-08 19:41:00
Case338,Submit Request,2025-11-09 12:55:00
Case338,Submit Request,2025-11-08 22:56:00
Case339,Approve Request,2025-11-07 07:37:00
Case339,Submit Request,2025-11-06 13:12:00
Case339,Quality Check,2025-11-06 02:01:00
Case340,Approve Request,2025-11-08 13:25:00
Case340,Approve Request,2025-11-08 19:28:00
Case340,Notify Completion,2025-11-07 10:11:00
Case341,Approve Request,2025-11-06 21:44:00
Case341,Approve Request,2025-11-08 12:05:00
Case341,Quality Check,2025-11-08 04:06:00
Case342,Approve Request,2025-11-08 21:40:00
Case342,Submit Request,2025-11-06 08:49:00
Case342,Approve Request,2025-11-09 05:20:00
Case343,Approve Request,2025-11-07 18:41:00
Case343,Submit Request,2025-11-08 09:49:00
Case343,Approve Request,2025-11-09 09:15:00
Case344,Approve Request,2025-11-06 08:13:00
Case344,Submit Request,2025-11-07 15:07:00
Case344,Quality Check,2025-11-08 07:04:00
Case345,Quality Check,2025-11-07 05:36:00
Case345,Submit Request,2025-11-08 17:46:00
